sample_id,group_id,organism_id,collection,collection_id,collection_time,collection_time_unit,collection_time_unit_id,T0_definitionexpsample_type,expsample_type_id,expsample_reference_id,expsample_reference_name,biosample_type,biosample_type_id,biosample_reference_id,biosample_reference_name,replicates,expsample_type,expsample_source
170,,26,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094613,PBMC,NCIT_C12519,ES1067704,,,PBMC : NA,GEO
171,,27,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094604,PBMC,NCIT_C12519,ES1067705,,,PBMC : NA,GEO
172,,28,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094605,PBMC,NCIT_C12519,ES1067706,,,PBMC : NA,GEO
173,,29,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094608,PBMC,NCIT_C12519,ES1067707,,,PBMC : NA,GEO
174,,30,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094609,PBMC,NCIT_C12519,ES1067708,,,PBMC : NA,GEO
175,,31,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094610,PBMC,NCIT_C12519,ES1067709,,,PBMC : NA,GEO
176,,32,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094611,PBMC,NCIT_C12519,ES1067710,,,PBMC : NA,GEO
177,,33,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094614,PBMC,NCIT_C12519,ES1067711,,,PBMC : NA,GEO
178,,34,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094615,PBMC,NCIT_C12519,ES1067712,,,PBMC : NA,GEO
179,,35,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094616,PBMC,NCIT_C12519,ES1067713,,,PBMC : NA,GEO
180,,36,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094617,PBMC,NCIT_C12519,ES1067714,,,PBMC : NA,GEO
181,,37,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094618,PBMC,NCIT_C12519,ES1067715,,,PBMC : NA,GEO
182,,38,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094621,PBMC,NCIT_C12519,ES1067716,,,PBMC : NA,GEO
183,,39,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094622,PBMC,NCIT_C12519,ES1067717,,,PBMC : NA,GEO
184,,40,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094619,PBMC,NCIT_C12519,ES1067718,,,PBMC : NA,GEO
185,,41,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094620,PBMC,NCIT_C12519,ES1067719,,,PBMC : NA,GEO
186,,42,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094623,PBMC,NCIT_C12519,ES1067720,,,PBMC : NA,GEO
187,,43,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094624,PBMC,NCIT_C12519,ES1067721,,,PBMC : NA,GEO
188,,44,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094625,PBMC,NCIT_C12519,ES1067722,,,PBMC : NA,GEO
189,,45,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094632,PBMC,NCIT_C12519,ES1067723,,,PBMC : NA,GEO
190,,46,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094626,PBMC,NCIT_C12519,ES1067724,,,PBMC : NA,GEO
191,,47,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094629,PBMC,NCIT_C12519,ES1067725,,,PBMC : NA,GEO
192,,48,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094627,PBMC,NCIT_C12519,ES1067726,,,PBMC : NA,GEO
193,,49,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094628,PBMC,NCIT_C12519,ES1067727,,,PBMC : NA,GEO
194,,50,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094630,PBMC,NCIT_C12519,ES1067728,,,PBMC : NA,GEO
195,,51,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094631,PBMC,NCIT_C12519,ES1067729,,,PBMC : NA,GEO
196,,52,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094633,PBMC,NCIT_C12519,ES1067730,,,PBMC : NA,GEO
197,,53,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094634,PBMC,NCIT_C12519,ES1067731,,,PBMC : NA,GEO
198,,54,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094643,PBMC,NCIT_C12519,ES1067732,,,PBMC : NA,GEO
199,,55,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094635,PBMC,NCIT_C12519,ES1067733,,,PBMC : NA,GEO
200,,56,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094636,PBMC,NCIT_C12519,ES1067734,,,PBMC : NA,GEO
201,,57,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094637,PBMC,NCIT_C12519,ES1067735,,,PBMC : NA,GEO
202,,58,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094640,PBMC,NCIT_C12519,ES1067736,,,PBMC : NA,GEO
203,,59,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094638,PBMC,NCIT_C12519,ES1067737,,,PBMC : NA,GEO
204,,60,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094645,PBMC,NCIT_C12519,ES1067738,,,PBMC : NA,GEO
205,,61,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094646,PBMC,NCIT_C12519,ES1067739,,,PBMC : NA,GEO
206,,62,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094641,PBMC,NCIT_C12519,ES1067740,,,PBMC : NA,GEO
207,,63,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094639,PBMC,NCIT_C12519,ES1067741,,,PBMC : NA,GEO
208,,64,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094644,PBMC,NCIT_C12519,ES1067742,,,PBMC : NA,GEO
209,,65,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094642,PBMC,NCIT_C12519,ES1067743,,,PBMC : NA,GEO
210,,66,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094647,PBMC,NCIT_C12519,ES1067744,,,PBMC : NA,GEO
211,,67,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094648,PBMC,NCIT_C12519,ES1067745,,,PBMC : NA,GEO
212,,68,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094650,PBMC,NCIT_C12519,ES1067746,,,PBMC : NA,GEO
213,,69,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094649,PBMC,NCIT_C12519,ES1067747,,,PBMC : NA,GEO
214,,70,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094651,PBMC,NCIT_C12519,ES1067748,,,PBMC : NA,GEO
215,,71,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094652,PBMC,NCIT_C12519,ES1067749,,,PBMC : NA,GEO
216,,72,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE79396,GSM2094653,PBMC,NCIT_C12519,ES1067750,,,PBMC : NA,GEO
217,,1,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094654,PBMC,NCIT_C12519,ES1067751,,,PBMC : NA,GEO
218,,2,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094655,PBMC,NCIT_C12519,ES1067752,,,PBMC : NA,GEO
219,,3,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094656,PBMC,NCIT_C12519,ES1067753,,,PBMC : NA,GEO
220,,4,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094657,PBMC,NCIT_C12519,ES1067754,,,PBMC : NA,GEO
221,,5,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094658,PBMC,NCIT_C12519,ES1067755,,,PBMC : NA,GEO
222,,6,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094659,PBMC,NCIT_C12519,ES1067756,,,PBMC : NA,GEO
223,,7,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094663,PBMC,NCIT_C12519,ES1067757,,,PBMC : NA,GEO
224,,8,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094660,PBMC,NCIT_C12519,ES1067758,,,PBMC : NA,GEO
225,,9,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094661,PBMC,NCIT_C12519,ES1067759,,,PBMC : NA,GEO
226,,10,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094662,PBMC,NCIT_C12519,ES1067760,,,PBMC : NA,GEO
227,,11,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094664,PBMC,NCIT_C12519,ES1067761,,,PBMC : NA,GEO
228,,12,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094665,PBMC,NCIT_C12519,ES1067762,,,PBMC : NA,GEO
229,,13,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094666,PBMC,NCIT_C12519,ES1067763,,,PBMC : NA,GEO
230,,14,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094667,PBMC,NCIT_C12519,ES1067764,,,PBMC : NA,GEO
231,,15,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094668,PBMC,NCIT_C12519,ES1067765,,,PBMC : NA,GEO
232,,16,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094669,PBMC,NCIT_C12519,ES1067766,,,PBMC : NA,GEO
233,,17,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094670,PBMC,NCIT_C12519,ES1067767,,,PBMC : NA,GEO
234,,18,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094671,PBMC,NCIT_C12519,ES1067768,,,PBMC : NA,GEO
235,,19,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094672,PBMC,NCIT_C12519,ES1067769,,,PBMC : NA,GEO
236,,20,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094684,PBMC,NCIT_C12519,ES1067770,,,PBMC : NA,GEO
237,,21,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094673,PBMC,NCIT_C12519,ES1067771,,,PBMC : NA,GEO
238,,22,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094678,PBMC,NCIT_C12519,ES1067772,,,PBMC : NA,GEO
239,,23,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094679,PBMC,NCIT_C12519,ES1067773,,,PBMC : NA,GEO
240,,24,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094674,PBMC,NCIT_C12519,ES1067774,,,PBMC : NA,GEO
241,,25,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094675,PBMC,NCIT_C12519,ES1067775,,,PBMC : NA,GEO
242,,26,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094685,PBMC,NCIT_C12519,ES1067776,,,PBMC : NA,GEO
243,,27,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094676,PBMC,NCIT_C12519,ES1067777,,,PBMC : NA,GEO
244,,28,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094677,PBMC,NCIT_C12519,ES1067778,,,PBMC : NA,GEO
245,,29,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094680,PBMC,NCIT_C12519,ES1067779,,,PBMC : NA,GEO
246,,30,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094681,PBMC,NCIT_C12519,ES1067780,,,PBMC : NA,GEO
247,,31,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094682,PBMC,NCIT_C12519,ES1067781,,,PBMC : NA,GEO
248,,32,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094683,PBMC,NCIT_C12519,ES1067782,,,PBMC : NA,GEO
249,,33,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094686,PBMC,NCIT_C12519,ES1067783,,,PBMC : NA,GEO
250,,34,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094687,PBMC,NCIT_C12519,ES1067784,,,PBMC : NA,GEO
251,,35,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094688,PBMC,NCIT_C12519,ES1067785,,,PBMC : NA,GEO
252,,36,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094689,PBMC,NCIT_C12519,ES1067786,,,PBMC : NA,GEO
253,,37,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094690,PBMC,NCIT_C12519,ES1067787,,,PBMC : NA,GEO
254,,38,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094693,PBMC,NCIT_C12519,ES1067788,,,PBMC : NA,GEO
255,,39,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094694,PBMC,NCIT_C12519,ES1067789,,,PBMC : NA,GEO
256,,40,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094691,PBMC,NCIT_C12519,ES1067790,,,PBMC : NA,GEO
257,,41,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094692,PBMC,NCIT_C12519,ES1067791,,,PBMC : NA,GEO
258,,42,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094695,PBMC,NCIT_C12519,ES1067792,,,PBMC : NA,GEO
259,,43,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094696,PBMC,NCIT_C12519,ES1067793,,,PBMC : NA,GEO
260,,44,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094697,PBMC,NCIT_C12519,ES1067794,,,PBMC : NA,GEO
261,,45,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094704,PBMC,NCIT_C12519,ES1067795,,,PBMC : NA,GEO
262,,46,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094698,PBMC,NCIT_C12519,ES1067796,,,PBMC : NA,GEO
263,,47,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094701,PBMC,NCIT_C12519,ES1067797,,,PBMC : NA,GEO
264,,48,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094699,PBMC,NCIT_C12519,ES1067798,,,PBMC : NA,GEO
265,,49,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094700,PBMC,NCIT_C12519,ES1067799,,,PBMC : NA,GEO
266,,50,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094702,PBMC,NCIT_C12519,ES1067800,,,PBMC : NA,GEO
267,,51,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094703,PBMC,NCIT_C12519,ES1067801,,,PBMC : NA,GEO
268,,52,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094705,PBMC,NCIT_C12519,ES1067802,,,PBMC : NA,GEO
269,,53,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094706,PBMC,NCIT_C12519,ES1067803,,,PBMC : NA,GEO
270,,54,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094715,PBMC,NCIT_C12519,ES1067804,,,PBMC : NA,GEO
271,,55,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094707,PBMC,NCIT_C12519,ES1067805,,,PBMC : NA,GEO
272,,56,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094708,PBMC,NCIT_C12519,ES1067806,,,PBMC : NA,GEO
273,,57,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094709,PBMC,NCIT_C12519,ES1067807,,,PBMC : NA,GEO
274,,58,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094712,PBMC,NCIT_C12519,ES1067808,,,PBMC : NA,GEO
275,,59,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094710,PBMC,NCIT_C12519,ES1067809,,,PBMC : NA,GEO
276,,60,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094717,PBMC,NCIT_C12519,ES1067810,,,PBMC : NA,GEO
277,,61,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094718,PBMC,NCIT_C12519,ES1067811,,,PBMC : NA,GEO
278,,62,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094713,PBMC,NCIT_C12519,ES1067812,,,PBMC : NA,GEO
279,,63,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094711,PBMC,NCIT_C12519,ES1067813,,,PBMC : NA,GEO
280,,64,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094716,PBMC,NCIT_C12519,ES1067814,,,PBMC : NA,GEO
281,,65,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094714,PBMC,NCIT_C12519,ES1067815,,,PBMC : NA,GEO
282,,66,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094719,PBMC,NCIT_C12519,ES1067816,,,PBMC : NA,GEO
283,,67,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094720,PBMC,NCIT_C12519,ES1067817,,,PBMC : NA,GEO
284,,68,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094722,PBMC,NCIT_C12519,ES1067818,,,PBMC : NA,GEO
285,,69,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094721,PBMC,NCIT_C12519,ES1067819,,,PBMC : NA,GEO
286,,70,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094723,PBMC,NCIT_C12519,ES1067820,,,PBMC : NA,GEO
287,,71,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094724,PBMC,NCIT_C12519,ES1067821,,,PBMC : NA,GEO
288,,72,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE79396,GSM2094725,PBMC,NCIT_C12519,ES1067822,,,PBMC : NA,GEO
289,,289,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934468,PBMC,NCIT_C12519,ES1087056,,,PBMC : NA,GEO
290,,289,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934469,PBMC,NCIT_C12519,ES1087057,,,PBMC : NA,GEO
291,,289,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934470,PBMC,NCIT_C12519,ES1087058,,,PBMC : NA,GEO
292,,292,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934471,PBMC,NCIT_C12519,ES1087059,,,PBMC : NA,GEO
293,,292,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934472,PBMC,NCIT_C12519,ES1087060,,,PBMC : NA,GEO
294,,292,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934473,PBMC,NCIT_C12519,ES1087061,,,PBMC : NA,GEO
295,,295,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934474,PBMC,NCIT_C12519,ES1087062,,,PBMC : NA,GEO
296,,295,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934475,PBMC,NCIT_C12519,ES1087063,,,PBMC : NA,GEO
297,,295,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934476,PBMC,NCIT_C12519,ES1087064,,,PBMC : NA,GEO
298,,298,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934477,PBMC,NCIT_C12519,ES1087065,,,PBMC : NA,GEO
299,,298,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934478,PBMC,NCIT_C12519,ES1087066,,,PBMC : NA,GEO
300,,298,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934479,PBMC,NCIT_C12519,ES1087067,,,PBMC : NA,GEO
301,,301,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934480,PBMC,NCIT_C12519,ES1087068,,,PBMC : NA,GEO
302,,301,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934481,PBMC,NCIT_C12519,ES1087069,,,PBMC : NA,GEO
303,,303,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934482,PBMC,NCIT_C12519,ES1087070,,,PBMC : NA,GEO
304,,303,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934483,PBMC,NCIT_C12519,ES1087071,,,PBMC : NA,GEO
305,,303,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934484,PBMC,NCIT_C12519,ES1087072,,,PBMC : NA,GEO
306,,306,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934485,PBMC,NCIT_C12519,ES1087073,,,PBMC : NA,GEO
307,,306,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934486,PBMC,NCIT_C12519,ES1087074,,,PBMC : NA,GEO
308,,306,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934487,PBMC,NCIT_C12519,ES1087075,,,PBMC : NA,GEO
309,,309,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934488,PBMC,NCIT_C12519,ES1087076,,,PBMC : NA,GEO
310,,309,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934489,PBMC,NCIT_C12519,ES1087077,,,PBMC : NA,GEO
311,,309,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934490,PBMC,NCIT_C12519,ES1087078,,,PBMC : NA,GEO
312,,312,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934491,PBMC,NCIT_C12519,ES1087079,,,PBMC : NA,GEO
313,,312,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934492,PBMC,NCIT_C12519,ES1087080,,,PBMC : NA,GEO
314,,312,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934493,PBMC,NCIT_C12519,ES1087081,,,PBMC : NA,GEO
315,,315,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934494,PBMC,NCIT_C12519,ES1087082,,,PBMC : NA,GEO
316,,315,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934495,PBMC,NCIT_C12519,ES1087083,,,PBMC : NA,GEO
317,,315,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934496,PBMC,NCIT_C12519,ES1087084,,,PBMC : NA,GEO
318,,318,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934497,PBMC,NCIT_C12519,ES1087085,,,PBMC : NA,GEO
319,,318,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934498,PBMC,NCIT_C12519,ES1087086,,,PBMC : NA,GEO
320,,318,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934499,PBMC,NCIT_C12519,ES1087087,,,PBMC : NA,GEO
321,,321,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934500,PBMC,NCIT_C12519,ES1087088,,,PBMC : NA,GEO
322,,321,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934501,PBMC,NCIT_C12519,ES1087089,,,PBMC : NA,GEO
323,,321,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934502,PBMC,NCIT_C12519,ES1087090,,,PBMC : NA,GEO
324,,324,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934503,PBMC,NCIT_C12519,ES1087091,,,PBMC : NA,GEO
325,,324,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934504,PBMC,NCIT_C12519,ES1087092,,,PBMC : NA,GEO
326,,324,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934505,PBMC,NCIT_C12519,ES1087093,,,PBMC : NA,GEO
327,,327,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934506,PBMC,NCIT_C12519,ES1087094,,,PBMC : NA,GEO
328,,327,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934507,PBMC,NCIT_C12519,ES1087095,,,PBMC : NA,GEO
329,,327,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934508,PBMC,NCIT_C12519,ES1087096,,,PBMC : NA,GEO
330,,330,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934509,PBMC,NCIT_C12519,ES1087097,,,PBMC : NA,GEO
331,,330,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934510,PBMC,NCIT_C12519,ES1087098,,,PBMC : NA,GEO
332,,330,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934511,PBMC,NCIT_C12519,ES1087099,,,PBMC : NA,GEO
333,,333,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934512,PBMC,NCIT_C12519,ES1087100,,,PBMC : NA,GEO
334,,333,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934513,PBMC,NCIT_C12519,ES1087101,,,PBMC : NA,GEO
335,,333,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934514,PBMC,NCIT_C12519,ES1087102,,,PBMC : NA,GEO
336,,336,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934515,PBMC,NCIT_C12519,ES1087103,,,PBMC : NA,GEO
337,,336,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934516,PBMC,NCIT_C12519,ES1087104,,,PBMC : NA,GEO
338,,336,blood draw,EFO_0009121,7.0,Days,UO_0000035,,,GSE74817,GSM1934517,PBMC,NCIT_C12519,ES1087105,,,PBMC : NA,GEO
339,,339,blood draw,EFO_0009121,0.0,Days,UO_0000035,,,GSE74817,GSM1934518,PBMC,NCIT_C12519,ES1087106,,,PBMC : NA,GEO
340,,339,blood draw,EFO_0009121,3.0,Days,UO_0000035,,,GSE74817,GSM1934519,PBMC,NCIT_C12519,ES1087107,,,PBMC : NA,GEO
